30,36100,35,15000,35,
30,40800,33,19700,33,
30,36100,35,15100,35,
30,35200,37,16800,37,
30,36300,35,15200,35,
30,28600,31,15100,31,
30,34400,35,15200,35,
30,33500,33,15100,33,
30,35400,35,15100,35,
30,39900,33,15300,33,
30,22700,33,14900,33,
30,36400,37,15100,37,
30,34400,35,15100,35,
30,37300,37,15300,37,
30,38800,33,23700,33,
30,35900,37,23600,37,
30,37500,33,15100,33,
30,35700,33,15100,33,
40,45800,48,28000,48,
40,48400,50,25900,50,
40,51000,48,26000,48,
40,38400,46,26100,46,
40,36900,46,26000,46,
40,39800,46,26000,46,
40,37600,46,30500,46,
40,40600,46,26100,46,
40,66000,44,45000,44,
40,36800,44,27700,44,
40,49100,46,26300,46,
40,48900,40,26100,40,
40,50300,48,26100,48,
40,38300,46,30600,46,
40,37900,44,26500,44,
40,36000,46,26200,46,
40,38100,46,26200,46,
40,38500,50,26500,50,
40,39000,46,27600,46,
40,38900,48,25900,48,
40,37500,44,25800,44,
40,39000,46,25800,46,
40,39000,50,25800,50,
40,43000,48,26000,48,
40,37800,46,36500,46,
40,53400,48,25900,48,
40,50900,48,26100,48,
40,51500,40,27200,40,
40,52800,48,26000,48,
40,52600,44,25900,44,
40,68400,46,32200,46,
40,53600,42,26300,42,
40,51500,46,26100,46,
40,67700,50,26300,50,
40,66000,44,26100,44,
40,49200,42,26000,42,
40,34900,44,37800,44,
40,36700,44,26000,44,
40,53300,48,33300,48,
40,49500,46,26000,46,
40,51100,48,29600,48,
40,56000,44,26100,44,
40,60900,46,26100,46,
40,45800,46,26000,46,
40,50800,48,26100,48,
40,48600,42,33700,42,
40,55800,48,26200,48,
40,52400,44,26600,44,
40,72100,50,42000,50,
40,64900,48,44800,48,
50,101200,61,69200,61,
50,99500,53,67600,53,
50,107100,53,78400,53,
50,107700,59,73200,59,
50,106500,57,69900,57,
50,101800,59,69500,59,
50,110200,55,73300,55,
50,102000,55,66400,55,
50,101900,57,68000,57,
50,111800,53,74300,53,
50,98200,57,68700,57,
50,105900,57,69400,57,
50,99400,61,70900,61,
50,108300,57,66600,57,
50,96600,55,67800,55,
50,99000,55,71100,55,
50,101500,59,67400,59,
50,103600,53,73000,53,
50,106500,59,69400,59,
50,95700,53,70800,53,
50,102000,55,72100,55,
50,104300,53,72200,53,
50,104000,57,70100,57,
50,106300,59,69600,59,
50,115500,61,72300,61,
50,102700,55,69900,55,
50,102600,57,71000,57,
50,105800,57,78200,57,
50,127900,55,84100,55,
50,111200,59,63700,59,
50,99800,59,75500,59,
50,106100,55,68700,55,
50,110100,51,167900,51,
50,96700,57,58100,57,
50,99400,51,53400,51,
50,75700,55,41300,55,
50,71500,59,40500,59,
50,56300,57,40300,57,
50,102100,59,133100,59,
50,70700,61,40600,61,
50,69500,55,40500,55,
50,56900,59,40000,59,
50,55900,61,40000,61,
50,59400,57,40200,57,
50,63100,55,84300,55,
50,59100,57,40100,57,
50,74000,61,41000,61,
50,64200,55,40900,55,
50,58300,59,40000,59,
50,57300,55,40000,55,
60,86100,64,155000,64,
60,79600,66,58500,66,
60,93300,70,57400,70,
60,107500,70,95300,70,
60,89200,68,175900,68,
60,51100,66,96200,66,
60,36800,68,59300,68,
60,30400,64,57700,64,
60,31600,70,113600,70,
60,42000,68,59100,68,
60,38800,66,57900,66,
60,39500,66,58200,66,
60,33400,70,82800,70,
60,50600,66,249500,66,
60,71400,66,97300,66,
60,51700,68,106100,68,
60,47700,68,102600,68,
60,62700,64,167100,64,
60,43900,68,59400,68,
60,31700,72,57500,72,
60,50100,66,99800,66,
60,48800,68,177300,68,
60,51000,66,97600,66,
60,49000,66,58000,66,
60,31600,64,57500,64,
60,50600,64,103600,64,
60,52300,72,245400,72,
60,34200,72,59000,72,
60,41900,68,58100,68,
60,30800,66,58800,66,
60,31900,64,136200,64,
60,31600,68,63100,68,
60,29100,66,57200,66,
60,38900,66,97600,66,
60,63000,66,168200,66,
60,53400,64,113200,64,
60,57000,66,98900,66,
60,51200,68,107600,68,
60,54600,72,106600,72,
60,47500,66,246600,66,
60,73000,66,92300,66,
60,41900,66,57900,66,
60,38300,68,59200,68,
60,32100,62,148000,62,
60,37200,72,58500,72,
60,44000,64,57300,64,
60,32600,68,57300,68,
60,32800,72,103100,72,
60,32100,62,57300,62,
60,32000,70,57400,70,
70,40300,73,77600,73,
70,43100,81,80700,81,
70,42500,73,78900,73,
70,38300,75,79300,75,
70,41600,79,173000,79,
70,41900,79,78800,79,
70,42100,79,78900,79,
70,41000,81,148100,81,
70,43500,79,79000,79,
70,43200,79,77500,79,
70,42300,81,120700,81,
70,44400,75,79100,75,
70,57400,79,140300,79,
70,76900,71,146800,71,
70,83100,81,145500,81,
70,65100,81,141300,81,
70,69700,79,145500,79,
70,66900,73,26900,73,
70,72500,77,26600,77,
70,105100,83,39300,83,
70,71100,79,40200,79,
70,71900,79,26200,79,
70,49900,79,16000,79,
70,44400,79,15900,79,
70,44000,73,16000,73,
70,41200,77,16100,77,
70,39100,71,16000,71,
70,41700,77,15800,77,
70,41600,83,16100,83,
70,40300,67,16000,67,
70,42800,77,15900,77,
70,42000,77,16000,77,
70,44100,79,16500,79,
70,42400,79,16100,79,
70,42100,75,16000,75,
70,40400,81,15900,81,
70,41500,81,15900,81,
70,41100,73,15900,73,
70,43700,75,16100,75,
70,41200,81,16100,81,
70,49300,75,16100,75,
70,41700,85,15900,85,
70,43500,85,15700,85,
70,39400,77,15900,77,
70,43400,81,15900,81,
70,40600,75,15900,75,
70,39200,81,15800,81,
70,42300,81,15700,81,
70,43400,79,15900,79,
70,39300,79,15900,79,
80,56600,88,20900,88,
80,54600,92,20800,92,
80,54300,92,20700,92,
80,52400,86,20300,86,
80,54100,88,20600,88,
80,56300,90,20500,90,
80,50900,88,20500,88,
80,55700,86,20600,86,
80,56200,92,20700,92,
80,52400,90,20700,90,
80,55000,92,20600,92,
80,56500,88,20500,88,
80,54700,90,20600,90,
80,57200,88,20500,88,
80,53700,88,20700,88,
80,54500,92,20600,92,
80,53200,86,20600,86,
80,53900,92,20800,92,
80,53200,92,20600,92,
80,53400,84,20600,84,
80,54200,88,20600,88,
80,57700,84,21000,84,
80,53300,86,20600,86,
80,54800,88,20600,88,
80,52700,90,20500,90,
80,54000,92,20500,92,
80,50900,88,20400,88,
80,55900,84,20400,84,
80,56200,90,20700,90,
80,51400,90,20500,90,
80,54900,90,20700,90,
80,55600,90,21100,90,
80,53800,84,20900,84,
80,55600,86,21100,86,
80,58500,92,20800,92,
80,54000,84,20800,84,
80,54300,84,20800,84,
80,55200,92,21000,92,
80,55400,86,20800,86,
80,54600,90,20500,90,
80,55600,90,20500,90,
80,58500,88,25100,88,
80,54600,88,20800,88,
80,56200,86,20500,86,
80,56100,94,21000,94,
80,54200,88,20500,88,
80,53300,88,20700,88,
80,87100,90,32600,90,
80,92600,86,34200,86,
80,90000,86,20700,86,
90,80000,93,25900,93,
90,67400,95,26000,95,
90,70400,99,25800,99,
90,70900,101,25900,101,
90,68300,103,25700,103,
90,69200,97,26100,97,
90,69700,101,25700,101,
90,68800,95,25800,95,
90,75000,101,25900,101,
90,68500,97,26000,97,
90,70700,95,25700,95,
90,69000,105,25800,105,
90,69200,95,26100,95,
90,73900,101,26200,101,
90,70400,105,26000,105,
90,67400,93,26300,93,
90,69200,101,26100,101,
90,86600,101,26000,101,
90,83000,101,26500,101,
90,68200,99,26000,99,
90,69400,101,25800,101,
90,68500,99,26300,99,
90,71200,97,26000,97,
90,68800,99,25900,99,
90,76700,101,25900,101,
90,69300,99,25900,99,
90,66700,99,26200,99,
90,68400,99,26000,99,
90,70700,93,26000,93,
90,69100,95,26400,95,
90,67500,97,26100,97,
90,65200,103,25900,103,
90,78000,95,25800,95,
90,69600,103,26000,103,
90,68800,99,25900,99,
90,66000,95,26000,95,
90,71100,101,25900,101,
90,70800,103,26000,103,
90,71800,99,25900,99,
90,67900,101,25800,101,
90,68500,101,26000,101,
90,71100,99,26700,99,
90,65700,99,27700,99,
90,111000,99,43100,99,
90,113300,97,41300,97,
90,108100,97,42000,97,
90,108900,101,43200,101,
90,109900,95,42600,95,
90,110200,105,43700,105,
90,117400,97,42800,97,
100,138200,120,52900,120,
100,140700,112,52400,112,
100,132400,108,60200,108,
100,143100,108,51800,108,
100,135300,106,53200,106,
100,139100,108,52600,108,
100,138500,116,51200,116,
100,142700,110,51300,110,
100,137100,112,53200,112,
100,136200,106,53000,106,
100,139200,106,52000,106,
100,140500,102,52000,102,
100,140100,110,50800,110,
100,87000,110,31900,110,
100,87400,110,31700,110,
100,84900,106,31900,106,
100,84600,110,31600,110,
100,82900,108,31700,108,
100,85400,110,31900,110,
100,83000,112,31400,112,
100,85000,110,31500,110,
100,82600,110,31800,110,
100,84000,112,31800,112,
100,87100,116,31500,116,
100,86700,110,31600,110,
100,87500,114,31600,114,
100,85800,112,31800,112,
100,86500,104,31600,104,
100,86300,106,31700,106,
100,85900,110,31800,110,
100,78700,114,31400,114,
100,86600,112,31500,112,
100,85600,116,31400,116,
100,83700,104,31800,104,
100,86000,112,31600,112,
100,83500,106,31500,106,
100,85700,110,31500,110,
100,85200,116,31700,116,
100,84900,108,31600,108,
100,84700,110,31600,110,
100,81600,114,31500,114,
100,85400,108,31700,108,
100,83800,108,31700,108,
100,81900,108,31600,108,
100,84300,110,31500,110,
100,89900,104,31700,104,
100,82000,106,31700,106,
100,85000,110,31500,110,
100,83900,114,31400,114,
100,85100,114,31500,114,
110,102400,123,41800,123,
110,102200,123,38200,123,
110,100300,115,38200,115,
110,97900,115,38200,115,
110,101800,119,37900,119,
110,107600,121,38300,121,
110,102400,115,38200,115,
110,101500,123,38000,123,
110,102800,119,38300,119,
110,102300,119,38000,119,
110,99200,113,38200,113,
110,116500,123,38400,123,
110,144200,127,62500,127,
110,170400,123,66300,123,
110,176800,125,65200,125,
110,167300,119,68200,119,
110,171500,121,65200,121,
110,170300,119,64900,119,
110,169300,115,64400,115,
110,170900,119,64300,119,
110,173500,121,64200,121,
110,102800,123,38200,123,
110,102700,123,37900,123,
110,103100,127,37900,127,
110,103800,125,38000,125,
110,105500,121,38000,121,
110,103200,123,38100,123,
110,98100,123,38100,123,
110,104000,119,38600,119,
110,102900,125,38100,125,
110,105700,125,38100,125,
110,101200,125,37900,125,
110,101000,113,38100,113,
110,101000,119,38300,119,
110,100000,117,38200,117,
110,104600,125,38100,125,
110,104500,117,38100,117,
110,101100,119,38100,119,
110,96700,111,38200,111,
110,103300,123,38100,123,
110,101400,119,38100,119,
110,100400,115,38200,115,
110,101300,119,37900,119,
110,103500,123,38200,123,
110,113500,125,38300,125,
110,105600,125,38200,125,
110,100100,119,38000,119,
110,104200,121,38200,121,
110,102000,119,44800,119,
110,104700,115,38400,115,
120,115700,126,45300,126,
120,115000,130,45600,130,
120,123800,134,45600,134,
120,122200,134,45900,134,
120,124900,134,45400,134,
120,119700,134,45700,134,
120,125000,136,45500,136,
120,122200,132,46100,132,
120,118300,122,45900,122,
120,132300,136,46300,136,
120,131900,132,57500,132,
120,118000,134,45600,134,
120,121400,134,45400,134,
120,125500,132,45500,132,
120,120700,134,45800,134,
120,125900,126,45800,126,
120,121700,126,46100,126,
120,119500,130,54700,130,
120,131200,130,45600,130,
120,254500,132,80600,132,
120,288900,134,87800,134,
120,208200,132,73900,132,
120,199300,134,85900,134,
120,211000,126,74700,126,
120,142000,126,45700,126,
120,118300,130,45500,130,
120,123300,132,45100,132,
120,123500,136,45200,136,
120,124100,132,45500,132,
120,121300,122,45300,122,
120,121100,134,45300,134,
120,119900,128,45200,128,
120,126600,138,45500,138,
120,118900,136,47200,136,
120,124500,128,45200,128,
120,124500,132,45500,132,
120,124300,128,45600,128,
120,119800,134,45500,134,
120,123700,128,45500,128,
120,121200,134,45700,134,
120,123900,130,45400,130,
120,126100,134,45400,134,
120,118700,124,45400,124,
120,123900,124,45700,124,
120,121400,126,45300,126,
120,118100,130,45200,130,
120,123600,128,45100,128,
120,122100,134,45100,134,
120,120900,138,44800,138,
120,124600,130,45300,130,
130,140800,145,52700,145,
130,142500,139,52800,139,
130,144700,147,53300,147,
130,137900,143,53400,143,
130,145700,143,52800,143,
130,143100,137,53200,137,
130,142300,141,53200,141,
130,147500,139,53700,139,
130,139900,145,53300,145,
130,140000,143,53700,143,
130,147700,139,53900,139,
130,133400,145,53600,145,
130,238300,141,53500,141,
130,138200,139,53300,139,
130,142500,137,53400,137,
130,138300,143,53000,143,
130,138700,143,52900,143,
130,143200,137,52700,137,
130,146000,137,53300,137,
130,139700,141,53000,141,
130,134300,141,52900,141,
130,141400,141,52900,141,
130,145700,141,52800,141,
130,140900,137,53000,137,
130,135400,141,52600,141,
130,140600,145,52900,145,
130,140100,137,54300,137,
130,136800,145,52800,145,
130,143400,145,52900,145,
130,140500,145,53000,145,
130,143300,141,54300,141,
130,142300,145,52700,145,
130,145400,139,53000,139,
130,136200,145,53100,145,
130,141300,145,52800,145,
130,193200,143,54300,143,
130,143200,135,53400,135,
130,137900,141,52900,141,
130,146300,145,54500,145,
130,144200,135,54100,135,
130,143400,145,53300,145,
130,144700,145,53900,145,
130,136500,147,53300,147,
130,143000,141,53300,141,
130,139400,141,53300,141,
130,137600,143,52800,143,
130,141000,141,54500,141,
130,140800,141,52800,141,
130,142700,141,53000,141,
130,137200,143,53200,143,
140,168300,150,62600,150,
140,161700,158,61100,158,
140,166000,154,61100,154,
140,165200,154,62800,154,
140,171100,152,61500,152,
140,169000,152,61200,152,
140,162200,154,60800,154,
140,165100,152,61100,152,
140,163000,152,61300,152,
140,163900,156,61300,156,
140,161700,154,61200,154,
140,164200,150,61400,150,
140,160400,156,61000,156,
140,167400,154,60900,154,
140,154400,152,61400,152,
140,164800,158,60900,158,
140,161800,158,60900,158,
140,162200,156,61300,156,
140,168400,156,63600,156,
140,158800,154,61800,154,
140,163700,150,61400,150,
140,156900,150,61500,150,
140,161400,142,61600,142,
140,160600,150,61100,150,
140,165900,152,61100,152,
140,164200,158,61600,158,
140,163900,154,93000,154,
140,165200,156,61200,156,
140,162600,156,61500,156,
140,168000,154,61800,154,
140,168200,146,61800,146,
140,164500,156,61300,156,
140,162200,146,61100,146,
140,168800,152,61100,152,
140,166300,152,61200,152,
140,169500,152,61100,152,
140,164900,150,63300,150,
140,166000,152,61300,152,
140,167300,150,61400,150,
140,166400,160,61400,160,
140,168400,146,61300,146,
140,158600,154,61000,154,
140,160400,154,61700,154,
140,161700,150,61400,150,
140,275500,148,96400,148,
140,250000,154,61300,154,
140,168600,156,61200,156,
140,168000,154,61200,154,
140,165100,154,61700,154,
140,172300,156,61200,156,
150,193500,159,70200,159,
150,190500,161,70600,161,
150,196000,161,70000,161,
150,184400,165,69900,165,
150,180500,161,69800,161,
150,188000,173,69900,173,
150,184200,165,69800,165,
150,194300,163,70300,163,
150,192900,161,69900,161,
150,184900,163,70000,163,
150,184400,157,70400,157,
150,194300,173,69700,173,
150,183900,165,69800,165,
150,190400,169,72400,169,
150,194300,165,70100,165,
150,182200,163,70100,163,
150,189700,161,75700,161,
150,184500,165,77800,165,
150,186600,165,69800,165,
150,191000,161,72700,161,
150,183400,163,70200,163,
150,188300,161,70400,161,
150,189400,155,69600,155,
150,181800,163,69900,163,
150,194200,163,69700,163,
150,192500,169,69500,169,
150,189200,159,69600,159,
150,185600,163,69900,163,
150,187900,157,69800,157,
150,187000,167,69600,167,
150,185800,157,69900,157,
150,189500,167,70000,167,
150,194600,167,69600,167,
150,189300,159,70100,159,
150,187100,161,69600,161,
150,187600,165,69900,165,
150,187000,157,69800,157,
150,192900,167,69700,167,
150,191600,167,71600,167,
150,183900,165,70000,165,
150,179400,161,69600,161,
150,191300,163,69800,163,
150,190700,159,70000,159,
150,186400,165,71100,165,
150,192400,165,69800,165,
150,189600,165,69900,165,
150,188200,163,69600,163,
150,187100,169,69600,169,
150,190300,157,69800,157,
150,209600,165,69800,165,
160,210500,180,79200,180,
160,216800,174,79300,174,
160,208100,174,79400,174,
160,214700,174,79400,174,
160,211800,174,79200,174,
160,204900,178,78500,178,
160,211800,174,79400,174,
160,207000,172,78900,172,
160,214500,174,80100,174,
160,208500,178,78800,178,
160,210100,166,79300,166,
160,212800,180,78900,180,
160,218800,180,78900,180,
160,215000,174,79100,174,
160,215700,176,79500,176,
160,210200,176,81000,176,
160,203300,184,78800,184,
160,202200,174,79000,174,
160,222400,168,79200,168,
160,209700,174,78900,174,
160,215800,174,79200,174,
160,212500,178,79300,178,
160,210800,166,80500,166,
160,213100,174,79200,174,
160,206200,174,80200,174,
160,211200,178,79100,178,
160,214700,178,79200,178,
160,212600,172,79700,172,
160,207000,178,79800,178,
160,215700,172,79500,172,
160,213300,172,79200,172,
160,215200,178,79300,178,
160,214700,178,79100,178,
160,227900,176,81200,176,
160,220500,172,82000,172,
160,286800,172,80400,172,
160,218500,174,79800,174,
160,210700,168,80200,168,
160,223100,180,79900,180,
160,219300,180,79700,180,
160,214500,176,79900,176,
160,210200,176,80000,176,
160,206000,168,91600,168,
160,214700,172,80100,172,
160,220300,172,81000,172,
160,216700,178,80400,178,
160,211200,176,81100,176,
160,220700,184,79900,184,
160,220700,172,80500,172,
160,217000,176,80200,176,
170,254600,187,92600,187,
170,246800,183,89700,183,
170,240600,181,90300,181,
170,237800,179,89500,179,
170,243900,189,90700,189,
170,248700,185,91400,185,
170,231200,181,89400,181,
170,236200,187,89500,187,
170,242500,187,89100,187,
170,240200,183,90000,183,
170,238200,179,90900,179,
170,234000,193,89600,193,
170,248100,187,89300,187,
170,276000,185,90100,185,
170,237600,185,89200,185,
170,244500,179,92000,179,
170,245600,189,89600,189,
170,240400,183,89600,183,
170,251300,181,89000,181,
170,240700,189,89900,189,
170,240800,185,91000,185,
170,237900,189,89200,189,
170,245900,187,89400,187,
170,246100,187,89200,187,
170,255200,183,90200,183,
170,248300,193,91500,193,
170,247100,187,90800,187,
170,247500,185,89700,185,
170,244700,193,90100,193,
170,241700,187,89500,187,
170,238500,183,89000,183,
170,239700,183,89200,183,
170,240200,187,89400,187,
170,237000,173,89600,173,
170,239500,191,89100,191,
170,242800,187,91200,187,
170,244700,179,89400,179,
170,248200,185,89200,185,
170,246600,183,89700,183,
170,245400,177,90000,177,
170,241500,183,91100,183,
170,249400,179,89400,179,
170,244500,183,89700,183,
170,236600,187,89100,187,
170,244200,187,89300,187,
170,238600,185,91800,185,
170,240100,189,89600,189,
170,241700,185,89600,185,
170,243500,177,93300,177,
170,242700,181,89800,181,
180,275400,200,99700,200,
180,276500,190,99700,190,
180,364100,194,163500,194,
180,274100,198,99200,198,
180,270800,192,99500,192,
180,265900,190,98900,190,
180,281000,190,110100,190,
180,298600,194,167800,194,
180,470700,190,167900,190,
180,448900,190,163300,190,
180,388300,194,99900,194,
180,267700,194,99200,194,
180,270400,192,125600,192,
180,356200,198,152000,198,
180,261500,194,159900,194,
180,276500,194,99900,194,
180,459700,192,190800,192,
180,498600,196,160000,196,
180,473200,190,171900,190,
180,459900,200,166000,200,
180,503900,198,171000,198,
180,508100,198,178400,198,
180,428200,186,169700,186,
180,423200,196,160300,196,
180,535600,192,172200,192,
180,520700,194,172800,194,
180,713600,194,191200,194,
180,633600,194,190100,194,
180,448500,194,161500,194,
180,515600,188,168700,188,
180,517500,194,168800,194,
180,480800,188,167400,188,
180,440400,194,158800,194,
180,431900,194,166500,194,
180,445000,190,164400,190,
180,447900,194,168400,194,
180,266000,192,99800,192,
180,274100,198,99800,198,
180,277800,186,100100,186,
180,279800,198,99500,198,
180,273400,194,99400,194,
180,275400,198,99200,198,
180,276100,192,102500,192,
180,271800,198,99100,198,
180,273700,192,104100,192,
180,277600,194,99900,194,
180,276900,202,109700,202,
180,267500,196,99700,196,
180,284700,198,99400,198,
180,301800,196,99800,196,
190,317300,211,119800,211,
190,334400,207,163200,207,
190,510100,207,128500,207,
190,346700,209,114600,209,
190,317000,213,114000,213,
190,323100,203,114600,203,
190,312900,211,112600,211,
190,308500,207,111500,207,
190,308900,207,111300,207,
190,297200,209,110700,209,
190,306800,199,111300,199,
190,299600,203,111200,203,
190,318100,207,110400,207,
190,297400,207,110600,207,
190,304300,209,110400,209,
190,299300,201,110600,201,
190,302600,205,110700,205,
190,304700,203,120200,203,
190,305700,205,115200,205,
190,300300,207,110500,207,
190,309300,207,113800,207,
190,293900,207,111300,207,
190,293500,197,112900,197,
190,300200,203,180500,203,
190,499300,211,171800,211,
190,302900,203,111400,203,
190,297800,201,111600,201,
190,304600,213,110900,213,
190,297300,207,110900,207,
190,315100,207,119000,207,
190,348500,205,111200,205,
190,409400,209,123800,209,
190,406200,207,181600,207,
190,305800,207,113100,207,
190,298200,213,112400,213,
190,305700,207,114900,207,
190,296900,209,110700,209,
190,302900,211,111100,211,
190,310800,205,110300,205,
190,303600,199,110800,199,
190,294400,209,110500,209,
190,309600,207,110600,207,
190,297400,203,110700,203,
190,299800,205,112000,205,
190,312900,209,113300,209,
190,299400,203,111300,203,
190,302100,213,110300,213,
190,296800,207,112900,207,
190,296400,211,111000,211,
190,309200,201,112000,201,
200,332600,218,125300,218,
200,316500,216,122800,216,
200,618700,216,201000,216,
200,535800,220,226200,220,
200,583900,214,231500,214,
200,556400,216,270300,216,
200,398300,214,140200,214,
200,338800,216,123100,216,
200,327300,216,122300,216,
200,336500,218,123100,218,
200,334500,218,123000,218,
200,340300,224,123100,224,
200,341300,222,216100,222,
200,513300,224,189000,224,
200,487600,212,186500,212,
200,490200,220,187700,220,
200,496000,218,187300,218,
200,552700,208,190700,208,
200,527500,224,205800,224,
200,545200,214,201600,214,
200,496000,218,188200,218,
200,651800,212,190500,212,
200,486000,220,186700,220,
200,498200,216,188000,216,
200,480300,214,186400,214,
200,503000,210,190500,210,
200,503100,214,187900,214,
200,505900,216,190500,216,
200,501500,214,189500,214,
200,524800,210,198500,210,
200,492100,218,192200,218,
200,505100,222,306000,222,
200,568700,212,204600,212,
200,567400,218,205400,218,
200,555400,220,206500,220,
200,602000,214,214900,214,
200,680000,214,197100,214,
200,605500,216,191500,216,
200,532900,214,190500,214,
200,502900,222,189600,222,
200,502800,220,185900,220,
200,501100,218,187400,218,
200,495300,218,188100,218,
200,507300,222,190400,222,
200,496700,226,189800,226,
200,508200,212,190100,212,
200,532200,216,192900,216,
200,435600,220,125100,220,
200,357200,212,128900,212,
200,370400,214,125200,214,
210,387000,229,135400,229,
210,398900,221,136300,221,
210,592100,231,222700,231,
210,638200,231,227800,231,
210,583700,227,137800,227,
210,377700,225,135000,225,
210,366900,223,135300,223,
210,373500,233,145300,233,
210,386100,217,136900,217,
210,379000,233,139500,233,
210,360800,223,135300,223,
210,373700,227,135500,227,
210,503600,223,146300,223,
210,368300,235,135200,235,
210,369400,225,135000,225,
210,363100,227,134400,227,
210,376600,225,134300,225,
210,373000,215,134800,215,
210,359400,215,134500,215,
210,353400,229,134400,229,
210,353400,229,134200,229,
210,360400,221,136000,221,
210,402200,231,140700,231,
210,432600,229,141100,229,
210,369700,221,134500,221,
210,374800,231,134200,231,
210,374700,229,134000,229,
210,358900,231,134000,231,
210,376000,227,134500,227,
210,373300,225,134400,225,
210,352200,219,133900,219,
210,369500,223,134200,223,
210,366200,225,133900,225,
210,387900,225,134700,225,
210,610400,231,235300,231,
210,624500,219,224600,219,
210,445700,225,135600,225,
210,370800,229,144000,229,
210,370200,221,135500,221,
210,373000,223,134900,223,
210,363500,231,134600,231,
210,367700,231,134800,231,
210,362100,219,135300,219,
210,406700,229,146700,229,
210,372400,221,139400,221,
210,374700,233,134300,233,
210,360500,223,134600,223,
210,378200,223,134500,223,
210,370500,223,138000,223,
210,371200,221,134700,221,
220,414200,226,148000,226,
220,406800,234,147200,234,
220,411400,240,156500,240,
220,450300,240,174600,240,
220,420800,232,148600,232,
220,413400,232,148300,232,
220,407700,234,147000,234,
220,412000,236,147400,236,
220,671800,242,251500,242,
220,660400,238,248400,238,
220,693200,236,247100,236,
220,645600,234,246100,234,
220,672500,240,241600,240,
220,655400,242,246600,242,
220,660800,236,233600,236,
220,652600,238,241300,238,
220,654200,238,236300,238,
220,669500,244,285600,244,
220,627600,238,243100,238,
220,633400,236,224000,236,
220,645700,244,241300,244,
220,636400,242,241200,242,
220,654400,236,247000,236,
220,411400,240,165000,240,
220,420300,232,148600,232,
220,406500,236,148600,236,
